"report number","date","weather","latitude","longitude"
"MCP3107003N","2025-11-05","Clear",39.1972175,-77.1847415
"EJ7884007J","2025-11-05","Clear",39.14121861,-77.21257779
"EJ79060035","2025-11-04","Clear",39.12168997,-77.22700097
"MCP33200046","2025-11-04","Clear",39.01451753,-77.03428764
"MCP3348004Y","2025-11-04","Clear",39.0790695,-76.98763717
"MCP3271006K","2025-11-04","Clear",38.98419134,-77.09856841
"MCP2921005W","2025-11-04","Clear",39.18355807,-77.23880048
"MCP34310018","2025-11-04","Clear",39.15429869,-77.28714746
"DD556700BG","2025-11-04","Clear",39.09660713,-77.15331962
"MCP29670078","2025-11-04","Clear",38.96815467,-77.142546
"MCP2921005V","2025-11-04","Clear",39.16899459,-77.23405265
"DD556700BF","2025-11-04","Clear",39.08193791,-77.14928502
"MCP31630099","2025-11-04","Clear",39.0477595,-77.09819817
"MCP3387003H","2025-11-04","Clear",39.01594597,-77.00527489
"MCP233900C3","2025-11-04","Clear",39.10027924,-77.14016358
"MCP22910090","2025-11-04","Clear",39.015174,-77.09970233
"MCP311100BJ","2025-11-04","Clear",38.9879166,-77.07708385
"MCP2420006G","2025-11-04","Clear",39.10814022,-77.00428732
"MCP33120070","2025-11-04","Clear",39.09845998,-76.93483199
"EJ78870066","2025-11-04","Clear",39.11697835,-77.20582193
"MCP301000C9","2025-11-04","Clear",39.04953278,-77.11422449
"MCP291700FC","2025-11-04","Clear",39.14147423,-77.15177513
"DM85030028","2025-11-04","Clear",38.97211026,-77.00710066
"MCP3408002B","2025-11-04","Clear",38.98762467,-77.0251845
"EJ7908003D","2025-11-04","Clear",39.15080399,-77.21818995
"MCP28140055","2025-11-04","Clear",39.10053602,-77.21342483
"MCP21870032","2025-11-04","Clear",39.11199083,-77.187142
"MCP003600JL","2025-11-04","Clear",39.13579745,-77.12089162
"MCP3362006R","2025-11-04","Clear",39.01786692,-77.00710595
"MCP32990058","2025-11-04","Clear",39.07702065,-77.10232074
"MCP3201008N","2025-11-04","Clear",39.20043505,-77.24903228
"MCP22700058","2025-11-04","Clear",38.97279,-77.121737
"MCP2724002R","2025-11-04","Clear",39.02638667,-77.13032333
"MCP209400PY","2025-11-04","Clear",39.03380288,-77.07497038
"EJ78870065","2025-11-04","Clear",39.16050228,-77.2208491
"MCP24870047","2025-11-04","Clear",39.0733535,-77.20182467
"MCP32990057","2025-11-04","Clear",39.08713683,-77.081425
"DD5690000L","2025-11-04","Clear",39.11537194,-77.18003036
"MCP3257009H","2025-11-04","Clear",38.99860204,-77.10994072
"MCP32120049","2025-11-03","Unknown",39.02968219,-77.05496375
"MCP3040008Q","2025-11-03","Clear",39.18210519,-77.10825266
"MCP3257009M","2025-11-03","Clear",38.99573865,-77.03664481
"MCP2760007T","2025-11-03","Clear",39.154986,-77.2008215
"MCP3053009G","2025-11-03","Clear",39.07571499,-77.0018768
"MCP3407001W","2025-11-03","Clear",39.17941,-77.24030833
"MCP3080005W","2025-11-03","Clear",39.1630825,-77.28298087
"MCP30550054","2025-11-03","Clear",39.09304766,-77.07957507
"MCP3322004C","2025-11-03","Clear",39.09695746,-76.98592137
"EJ7905003T","2025-11-03","Clear",39.14613133,-77.20437717
"MCP287100D6","2025-11-03","Clear",39.01167137,-77.04136686
"MCP3335003V","2025-11-03","Clear",39.02082505,-76.9766963
"MCP2466006J","2025-11-03","Clear",39.08390699,-77.1567846
"MCP2637006D","2025-11-03","Clear",39.09701341,-77.20723657
"MCP9442004M","2025-11-03","Clear",39.17905667,-77.18150983
"MCP2503002H","2025-11-03","Clear",39.05621207,-77.11906307
"MCP3436001S","2025-11-03","Clear",39.01355763,-77.04212127
"MCP3446000V","2025-11-03","Clear",39.0497065,-77.0713755
"MCP20590090","2025-11-03","Cloudy",39.01623339,-77.10098298
"MCP320000GW","2025-11-03","Cloudy",38.96308805,-77.10113529
"MCP2687004T","2025-11-03","Clear",38.98705401,-77.09800514
"MCP120500DC","2025-11-03","Cloudy",39.0295268,-77.07451015
"HA23320004","2025-11-03","Clear",39.2104555,-77.30026217
"MCP32770045","2025-11-03","Clear",39.195776,-77.19617883
"DD56810013","2025-11-02","Clear",39.08557216,-77.14669729
"MCP3073006V","2025-11-02","Clear",39.01147279,-76.97887472
"MCP31760030","2025-11-02","Clear",39.00578587,-77.03997207
"DD5671001J","2025-11-02","Clear",39.076555,-77.111539
"MCP2052004F","2025-11-02","Clear",39.0767143,-76.93044261
"MCP3426002Y","2025-11-02","Clear",38.99131329,-77.11769944
"MCP2466006G","2025-11-02","Clear",39.10647704,-77.23344636
"DD5671001H","2025-11-02","Clear",39.09308715,-77.1225974
"MCP25860083","2025-11-02","Clear",39.22760472,-77.12793781
"MCP3379002J","2025-11-02","Clear",39.15411916,-77.28730416
"MCP3407001V","2025-11-02","Clear",39.1784194,-77.23839788
"MCP3095006C","2025-11-02","Clear",39.10639833,-76.91465183
"MCP3271006H","2025-11-02","Clear",39.0538787,-77.13809868
"MCP33720046","2025-11-02","Clear",39.08415152,-77.07692085
"MCP2351006K","2025-11-02","Clear",39.05492176,-77.12280157
"MCP2770004T","2025-11-02","Clear",39.14550923,-77.14530303
"MCP2987009Y","2025-11-02","Clear",39.0526595,-76.95622013
"MCP2195007Q","2025-11-02","Clear",39.22381463,-77.24588989
"MCP2195007P","2025-11-02","Clear",39.26608959,-77.28069031
"MCP3009009B","2025-11-02","Clear",39.20132697,-77.24667111
"HA25290002","2025-11-02","Clear",39.25431633,-77.28631636
"MCP2351006J","2025-11-02","Clear",39.05622119,-77.1190437
"MCP2552008B","2025-11-02","Clear",39.13848039,-77.40693629
"MCP3263005F","2025-11-02","Clear",39.0303145,-77.07547467
"MCP3379002H","2025-11-02","Clear",39.16773693,-77.27154339
"MCP3463000Z","2025-11-02","Clear",39.09271033,-77.045238
"MCP33420025","2025-11-02","Clear",39.05169647,-77.07539014
"MCP2717010Y","2025-11-02","Clear",38.98366669,-77.09372257
"MCP3451000S","2025-11-02","Clear",38.98480357,-77.02665091
"EJ7914000W","2025-11-02","Clear",39.12847989,-77.19355738
"MCP3301003N","2025-11-02","Clear",39.0363479,-77.00045909
"MCP2772002J","2025-11-02","Clear",39.03185082,-77.11788489
"MCP3061002Y","2025-11-02","Clear",39.2030992,-77.2549171
"MCP34450019","2025-11-02","Clear",38.98610033,-77.143235
"MCP2650001K","2025-11-02","Clear",38.99036371,-77.2261951
"MCP3254004S","2025-11-01","Clear",39.22114035,-77.24137365
"MCP2760007S","2025-11-01","Clear",39.17083237,-77.19682098
"MCP3230007Q","2025-11-01","Clear",39.09417679,-77.02305204
"MCP31650069","2025-11-01","Clear",39.04433676,-76.98481449
"MCP3407001T","2025-11-01","Clear",39.19742128,-77.24996654
"MCP34450018","2025-11-01","Clear",38.9871055,-77.13225617
"MCP3192006N","2025-11-01","Clear",39.07988451,-77.07879294
"MCP30580061","2025-11-01","Clear",39.12417897,-77.15477263
"EJ7871008T","2025-11-01","Clear",39.11518823,-77.21596697
"MCP3044008S","2025-11-01","Clear",39.05543367,-76.986057
"MCP3262006D","2025-11-01","Clear",39.06836983,-76.96230267
"MCP3233005Y","2025-11-01","Unknown",38.98760305,-76.9963247
"MCP2948007Z","2025-11-01","Clear",39.04751298,-77.05208534
"MCP3322004B","2025-11-01","Cloudy",39.10947483,-77.07848267
"MCP30090099","2025-11-01","Clear",39.19819836,-77.24478191
"MCP3436001R","2025-11-01","Clear",39.00766843,-77.02013602
"MCP296200BP","2025-11-01","Clear",39.17520433,-77.25852783
"MCP2445007M","2025-11-01","Clear",39.19711333,-77.25765667
"HA2549000M","2025-11-01","Clear",39.05847058,-77.03814876
"MCP3433000Y","2025-11-01","Clear",39.10636206,-76.91874253
"MCP289100FN","2025-11-01","Clear",39.00750195,-77.02056232
"MCP3358003R","2025-11-01","Clear",38.96184096,-77.08646547
"MCP3389001H","2025-11-01","Clear",38.99651209,-77.01589103
"MCP34300012","2025-11-01","Clear",38.99644817,-77.0158185
"MCP2622005B","2025-11-01","Clear",39.07600598,-76.95778581
"DD5653005V","2025-11-01","Clear",39.08082373,-77.15005467
"MCP3377003K","2025-11-01","Clear",39.14915247,-77.24092275
"MCP2536005H","2025-11-01","Clear",39.13700983,-77.2521758
"MCP2516006D","2025-11-01","Clear",39.219576,-77.09513333
"MCP3377003J","2025-11-01","Clear",39.16180932,-77.20218117
"EJ7914000V","2025-10-31","Clear",39.15552298,-77.20797446
"MCP9419006G","2025-10-31","Clear",39.12094324,-77.17673387
"MCP1425002B","2025-10-31","Clear",39.15663867,-77.37376617
"MCP3463000Y","2025-10-31","Clear",39.07761033,-77.0857915
"MCP30380087","2025-10-31","Clear",38.99971089,-77.01065044
"MCP24020011","2025-10-31","Clear",39.07312386,-77.16914714
"MCP34310017","2025-10-31","Clear",39.15722081,-77.275815
"EJ7871008S","2025-10-31","Clear",39.16522583,-77.21505883
"MCP26990025","2025-10-31","Clear",39.09155064,-77.18997956
"MCP2177005B","2025-10-31","Cloudy",39.05740788,-77.11781636
"DM8522004T","2025-10-31","Clear",38.97833214,-76.99114927
"DM84940048","2025-10-31","Clear",38.98045122,-76.98957882
"MCP2177005C","2025-10-31","Cloudy",39.15052721,-77.1478083
"MCP34310016","2025-10-31","Clear",39.16925725,-77.28283301
"MCP3262006C","2025-10-31","Clear",39.075622,-76.9975865
"MCP2843002X","2025-10-31","Clear",39.17177045,-77.20269187
"MCP2961004T","2025-10-31","Clear",39.14903133,-77.01998717
"DD558300BR","2025-10-31","Severe Crosswinds",39.08363996,-77.15354406
"MCP2047006H","2025-10-31","Clear",39.12258088,-77.17749916
"EJ7903005L","2025-10-31","Clear",39.15576014,-77.22737822
"EJ79160011","2025-10-31","Clear",39.11485533,-77.21110817
"EJ7903005J","2025-10-31","Clear",39.15402966,-77.20983657
"MCP2077006H","2025-10-31","Clear",39.02803572,-77.07704498
"MCP2771005M","2025-10-31","Unknown",39.15132989,-77.06689177
"MCP3079007R","2025-10-31","Clear",39.17408117,-77.2492355
"MCP268900DB","2025-10-31","Clear",39.0919901,-77.21497879
"EJ787300BR","2025-10-31","Clear",39.14487524,-77.20274952
"HA2549000L","2025-10-31","Severe Crosswinds",39.02704834,-77.14833722
"MCP2940008M","2025-10-31","Clear",38.99965125,-77.07700942
"MCP93110054","2025-10-31","Clear",38.96918255,-77.10562952
"EJ79160010","2025-10-31","Clear",39.14059332,-77.19368232
"MCP3436001Q","2025-10-31","Clear",39.01956367,-77.04402967
"EJ79160012","2025-10-31","Clear",39.11737293,-77.24577165
"MCP23470064","2025-10-31","Clear",39.03373532,-77.0022277
"MCP26780064","2025-10-31","Clear",39.04139646,-77.05187561
"MCP3439000T","2025-10-31","Clear",39.07566799,-77.00256532
"MCP3208007F","2025-10-31","Clear",39.01401043,-77.04201885
"MCP3107003M","2025-10-30","Clear",39.19071967,-77.191032
"MCP3173003N","2025-10-30","Clear",39.11818217,-77.25487383
"EJ7886004R","2025-10-30","Clear",39.1292925,-77.2334545
"MCP311100BH","2025-10-30","Clear",39.05204056,-77.11160401
"EJ7884007H","2025-10-30","Clear",39.14497703,-77.19367286
"MCP2777005R","2025-10-30","Clear",39.04114719,-77.17278071
"MCP3396002L","2025-10-30","Clear",39.14925267,-77.01402217
"MCP3245007F","2025-10-30","Clear",39.18563245,-77.19133564
"MCP34440015","2025-10-30","Clear",38.99330593,-76.99273646
"MCP31260077","2025-10-30","Clear",39.2312242,-77.26974834
"MCP2921005T","2025-10-30","Clear",39.17843541,-77.24188198
"MCP34940008","2025-10-30","Clear",39.01940646,-77.04396825
"MCP2528002R","2025-10-30","Clear",39.0956956,-76.93812344
"MCP3031007L","2025-10-30","Clear",39.1490345,-77.01231517
"MCP34940009","2025-10-30","Clear",39.00467366,-77.01282152
"MCP3076004M","2025-10-30","Clear",39.10497342,-77.1905678
"MCP2047006F","2025-10-30","Clear",39.07960618,-77.1441958
"MCP3148008J","2025-10-30","Clear",39.02375534,-77.13403397
"MCP3378001R","2025-10-30","Clear",39.06578422,-77.06235459
"MCP2674006P","2025-10-30","Clear",39.29554,-77.17842
"EJ78980077","2025-10-30","Clear",39.12310106,-77.19567699
"MCP3380003Q","2025-10-30","Clear",39.04309333,-77.04951983
"MCP06170079","2025-10-30","Cloudy",39.07821409,-76.97992059
"MCP3426002X","2025-10-30","Rain",38.96270767,-77.10730117
"MCP3392002R","2025-10-30","Unknown",39.04926146,-77.06024072
"MCP3019005X","2025-10-30","Clear",38.98116183,-77.09338
"MCP3201008L","2025-10-30","Cloudy",39.19020567,-77.24170167
"MCP3079007Q","2025-10-30","Rain",39.19991483,-77.30524517
"MCP22310091","2025-10-30","Cloudy",39.14482642,-77.21873237
"MCP2047006G","2025-10-30","Clear",39.16548281,-77.16824853
"MCP93110053","2025-10-30","Cloudy",39.02315547,-77.16245794
"MCP24870046","2025-10-30","Rain",39.13239867,-77.38534967
"MCP1550006B","2025-10-30","Rain",39.01979175,-77.13438989
"MCP2047006D","2025-10-30","Rain",39.10631401,-77.15228343
"MCP34560010","2025-10-30","Rain",39.10951918,-77.07611473
"MCP299100BT","2025-10-30","Rain",39.12914833,-77.07137683
"MCP268900D9","2025-10-30","Rain",39.08033419,-77.25238138
"MCP3079007P","2025-10-30","Rain",39.16347288,-77.28465436
"MCP34530016","2025-10-30","Rain",39.07331046,-77.00821918
"HA2526000L","2025-10-30","Rain",38.99138774,-77.00605406
"MCP3429001H","2025-10-30","Rain",39.0905276,-77.04796563
"MCP301000C8","2025-10-30","Rain",38.99389249,-77.0769961
"MCP3162006D","2025-10-30","Rain",39.02423201,-77.04581622
"MCP3181002Y","2025-10-30","Rain",39.0913035,-77.06664083
"MCP3288003C","2025-10-30","Rain",39.17452405,-77.20363419
